,date,feature_avg_mood,feature_var_mood,feature_screen_time,feature_apps_time,feature_avg_arousal,feature_var_arousal,feature_social_contact,feature_gaming
251,2014-04-23,7.220779220779221,0.39281497723056163,206694.26401233673,180453.414,,,41.0,
252,2014-04-23,7.220779220779221,0.39281497723056163,206694.26401233673,251167.946,,,41.0,
253,2014-04-23,7.220779220779221,0.39281497723056163,206694.26401233673,259404.314,,,41.0,
254,2014-04-23,7.220779220779221,0.39281497723056163,206694.26401233673,263384.433,,,41.0,
255,2014-04-23,7.220779220779221,0.39281497723056163,206694.26401233673,306075.07399999996,,,41.0,
256,2014-04-23,7.220779220779221,0.39281497723056163,206694.26401233673,327479.97599999997,,,41.0,
257,2014-04-24,7.2215189873417724,0.38763819900656943,215010.69801330566,57663.427,,,41.0,2562.907
258,2014-04-24,7.2215189873417724,0.38763819900656943,215010.69801330566,182487.877,,,41.0,2562.907
259,2014-04-24,7.2215189873417724,0.38763819900656943,215010.69801330566,252441.69600000003,,,41.0,2562.907
260,2014-04-24,7.2215189873417724,0.38763819900656943,215010.69801330566,256537.053,,,41.0,2562.907
261,2014-04-24,7.2215189873417724,0.38763819900656943,215010.69801330566,263415.949,,,41.0,2562.907
262,2014-04-24,7.2215189873417724,0.38763819900656943,215010.69801330566,308042.648,,,41.0,2562.907
263,2014-04-24,7.2215189873417724,0.38763819900656943,215010.69801330566,327733.295,,,41.0,2562.907
264,2014-04-25,7.222222222222222,0.38271604938271614,218983.47601246834,58504.78500000002,,,57.0,
265,2014-04-25,7.222222222222222,0.38271604938271614,218983.47601246834,186829.979,,,57.0,
266,2014-04-25,7.222222222222222,0.38271604938271614,218983.47601246834,253336.24300000002,,,57.0,
267,2014-04-25,7.222222222222222,0.38271604938271614,218983.47601246834,259677.496,,,57.0,
268,2014-04-25,7.222222222222222,0.38271604938271614,218983.47601246834,263522.83200000005,,,57.0,
269,2014-04-25,7.222222222222222,0.38271604938271614,218983.47601246834,308350.789,,,57.0,
270,2014-04-25,7.222222222222222,0.38271604938271614,218983.47601246834,327754.96599999996,,,57.0,
271,2014-04-25,7.222222222222222,0.38271604938271614,218983.47601246834,342524.632,,,57.0,
272,2014-04-26,7.242424242424242,0.4018365472910927,220773.6850104332,59201.607,,,13.0,
273,2014-04-26,7.242424242424242,0.4018365472910927,220773.6850104332,189503.62900000002,,,13.0,
274,2014-04-26,7.242424242424242,0.4018365472910927,220773.6850104332,263571.156,,,13.0,
275,2014-04-26,7.242424242424242,0.4018365472910927,220773.6850104332,308457.285,,,13.0,
276,2014-04-27,7.236686390532545,0.39368369454851027,225753.76700997353,72818.77100000001,,,14.0,
277,2014-04-27,7.236686390532545,0.39368369454851027,225753.76700997353,192788.47999999998,,,14.0,
278,2014-04-27,7.236686390532545,0.39368369454851027,225753.76700997353,254199.15,,,14.0,
279,2014-04-27,7.236686390532545,0.39368369454851027,225753.76700997353,263599.2,,,14.0,
280,2014-04-27,7.236686390532545,0.39368369454851027,225753.76700997353,310570.127,,,14.0,
281,2014-04-27,7.236686390532545,0.39368369454851027,225753.76700997353,327754.96599999996,,,14.0,
282,2014-04-28,7.226744186046512,0.39626149269875605,230953.72100949287,73148.201,,,,
283,2014-04-28,7.226744186046512,0.39626149269875605,230953.72100949287,195079.415,,,,
284,2014-04-28,7.226744186046512,0.39626149269875605,230953.72100949287,255140.443,,,,
285,2014-04-28,7.226744186046512,0.39626149269875605,230953.72100949287,259923.604,,,,
286,2014-04-28,7.226744186046512,0.39626149269875605,230953.72100949287,263638.86600000004,,,,
287,2014-04-28,7.226744186046512,0.39626149269875605,230953.72100949287,311308.67899999995,,,,
288,2014-04-28,7.226744186046512,0.39626149269875605,230953.72100949287,328567.698,,,,
289,2014-04-28,7.226744186046512,0.39626149269875605,230953.72100949287,342524.632,,,,
290,2014-04-29,7.221590909090909,0.39976110537190074,236304.204007864,73605.74599999998,,,,
291,2014-04-29,7.221590909090909,0.39976110537190074,236304.204007864,197144.479,,,,
292,2014-04-29,7.221590909090909,0.39976110537190074,236304.204007864,256518.76700000002,,,,
293,2014-04-29,7.221590909090909,0.39976110537190074,236304.204007864,263665.304,,,,
294,2014-04-29,7.221590909090909,0.39976110537190074,236304.204007864,312321.289,,,,
295,2014-04-29,7.221590909090909,0.39976110537190074,236304.204007864,330252.87899999996,,,,
296,2014-04-30,7.214689265536723,0.40588592039324584,239581.0390074253,85081.56599999999,,,,
297,2014-04-30,7.214689265536723,0.40588592039324584,239581.0390074253,200425.316,,,,
298,2014-04-30,7.214689265536723,0.40588592039324584,239581.0390074253,256522.78,,,,
299,2014-04-30,7.214689265536723,0.40588592039324584,239581.0390074253,256537.053,,,,
300,2014-04-30,7.214689265536723,0.40588592039324584,239581.0390074253,263703.619,,,,
301,2014-04-30,7.214689265536723,0.40588592039324584,239581.0390074253,312420.45499999996,,,,
302,2014-04-30,7.214689265536723,0.40588592039324584,239581.0390074253,330618.13399999996,,,,
303,2014-04-30,7.214689265536723,0.40588592039324584,239581.0390074253,342524.632,,,,
304,2014-05-01,7.214689265536723,0.40588592039324584,246185.08000707626,85350.175,,,14.0,
305,2014-05-01,7.214689265536723,0.40588592039324584,246185.08000707626,201314.419,,,14.0,
306,2014-05-01,7.214689265536723,0.40588592039324584,246185.08000707626,256522.78,,,14.0,
307,2014-05-01,7.214689265536723,0.40588592039324584,246185.08000707626,257786.08999999997,,,14.0,
308,2014-05-01,7.214689265536723,0.40588592039324584,246185.08000707626,263703.619,,,14.0,
309,2014-05-01,7.214689265536723,0.40588592039324584,246185.08000707626,312463.198,,,14.0,
310,2014-05-01,7.214689265536723,0.40588592039324584,246185.08000707626,342524.632,,,14.0,
311,2014-05-02,7.213483146067416,0.4038631485923495,249002.060008049,91222.661,,,44.0,
312,2014-05-02,7.213483146067416,0.4038631485923495,249002.060008049,202463.897,,,44.0,
313,2014-05-02,7.213483146067416,0.4038631485923495,249002.060008049,263719.29500000004,,,44.0,
314,2014-05-02,7.213483146067416,0.4038631485923495,249002.060008049,313067.42199999996,,,44.0,
315,2014-05-02,7.213483146067416,0.4038631485923495,249002.060008049,331453.067,,,44.0,
316,2014-05-03,7.2154696132596685,0.40108665791642506,252206.77500796318,91855.128,,,,
317,2014-05-03,7.2154696132596685,0.40108665791642506,252206.77500796318,203496.526,,,,
318,2014-05-03,7.2154696132596685,0.40108665791642506,252206.77500796318,256525.90600000002,,,,
319,2014-05-03,7.2154696132596685,0.40108665791642506,252206.77500796318,263752.30100000004,,,,
320,2014-05-03,7.2154696132596685,0.40108665791642506,252206.77500796318,314502.376,,,,
321,2014-05-03,7.2154696132596685,0.40108665791642506,252206.77500796318,341938.29199999996,,,,
322,2014-05-03,7.2154696132596685,0.40108665791642506,252206.77500796318,342524.632,,,,
323,2014-05-04,,,258232.44200873375,92168.535,,,,
324,2014-05-04,,,258232.44200873375,205430.936,,,,
325,2014-05-04,,,258232.44200873375,263773.737,,,,
326,2014-05-04,,,258232.44200873375,314593.71599999996,,,,
327,2014-05-05,,,,92234.83600000001,,,,
328,2014-05-05,,,,206349.546,,,,
329,2014-05-05,,,,256525.90600000002,,,,
330,2014-05-05,,,,263788.551,,,,
331,2014-05-05,,,,315331.594,,,,
332,2014-05-05,,,,342128.572,,,,
