,Unnamed: 0,date,feature_avg_mood,feature_var_mood,feature_screen_time,feature_apps_time,feature_avg_arousal,feature_var_arousal,feature_social_contact,feature_gaming
165,165,2014-04-17,6.615384615384615,0.821301775147929,36115.64900159837,15540.105,0.1992062100884043,1.357757810557676,86.0,0.0
166,166,2014-04-17,6.615384615384615,0.821301775147929,36115.64900159837,29903.087,0.1992062100884043,1.357757810557676,86.0,0.0
167,167,2014-04-17,6.615384615384615,0.821301775147929,36115.64900159837,30195.252,0.1992062100884043,1.357757810557676,86.0,0.0
168,168,2014-04-17,6.615384615384615,0.821301775147929,36115.64900159837,31260.389,0.1992062100884043,1.357757810557676,86.0,0.0
169,169,2014-04-18,6.619402985074627,0.8029071062597463,38233.24100065233,4991.47,0.1992062100884043,1.357757810557676,49.0,0.0
170,170,2014-04-18,6.619402985074627,0.8029071062597463,38233.24100065233,16074.071000000002,0.1992062100884043,1.357757810557676,49.0,0.0
171,171,2014-04-18,6.619402985074627,0.8029071062597463,38233.24100065233,26963.841999999997,0.1992062100884043,1.357757810557676,49.0,0.0
172,172,2014-04-18,6.619402985074627,0.8029071062597463,38233.24100065233,31343.753999999997,0.1992062100884043,1.357757810557676,49.0,0.0
173,173,2014-04-19,6.63768115942029,0.7962612896450326,0.0,0.0,0.1992062100884043,1.357757810557676,136.0,0.0
174,174,2014-04-20,6.642857142857143,0.786734693877551,0.0,0.0,0.1992062100884043,1.357757810557676,49.0,0.0
175,175,2014-04-21,6.6573426573426575,0.7846838476209106,38954.3920004368,5349.097,0.1992062100884043,1.357757810557676,0.0,0.0
176,176,2014-04-21,6.6573426573426575,0.7846838476209106,38954.3920004368,16495.346,0.1992062100884043,1.357757810557676,0.0,0.0
177,177,2014-04-21,6.6573426573426575,0.7846838476209106,38954.3920004368,26963.841999999997,0.1992062100884043,1.357757810557676,0.0,0.0
178,178,2014-04-21,6.6573426573426575,0.7846838476209106,38954.3920004368,30195.252,0.1992062100884043,1.357757810557676,0.0,0.0
179,179,2014-04-21,6.6573426573426575,0.7846838476209106,38954.3920004368,31343.753999999997,0.1992062100884043,1.357757810557676,0.0,0.0
180,180,2014-04-22,6.666666666666667,0.7664399092970521,39845.78899931909,5511.112,0.1992062100884043,1.357757810557676,49.0,0.0
181,181,2014-04-22,6.666666666666667,0.7664399092970521,39845.78899931909,17228.514,0.1992062100884043,1.357757810557676,49.0,0.0
182,182,2014-04-22,6.666666666666667,0.7664399092970521,39845.78899931909,27120.752,0.1992062100884043,1.357757810557676,49.0,0.0
183,183,2014-04-22,6.666666666666667,0.7664399092970521,39845.78899931909,31343.753999999997,0.1992062100884043,1.357757810557676,49.0,0.0
184,184,2014-04-23,6.68,0.7642666666666668,41104.18499922754,5822.217000000001,0.1992062100884043,1.357757810557676,139.0,0.0
185,185,2014-04-23,6.68,0.7642666666666668,41104.18499922754,18022.905,0.1992062100884043,1.357757810557676,139.0,0.0
186,186,2014-04-23,6.68,0.7642666666666668,41104.18499922754,30007.068,0.1992062100884043,1.357757810557676,139.0,0.0
187,187,2014-04-23,6.68,0.7642666666666668,41104.18499922754,30195.252,0.1992062100884043,1.357757810557676,139.0,0.0
188,188,2014-04-23,6.68,0.7642666666666668,41104.18499922754,31343.753999999997,0.1992062100884043,1.357757810557676,139.0,0.0
189,189,2014-04-24,6.6558441558441555,0.7841541575307809,42270.85599923135,5887.107,0.1992062100884043,1.357757810557676,141.0,0.0
190,190,2014-04-24,6.6558441558441555,0.7841541575307809,42270.85599923135,18274.3,0.1992062100884043,1.357757810557676,141.0,0.0
191,191,2014-04-24,6.6558441558441555,0.7841541575307809,42270.85599923135,27416.289999999994,0.1992062100884043,1.357757810557676,141.0,0.0
192,192,2014-04-25,6.6645569620253164,0.7672248037173529,42603.573998928085,6069.09,0.1992062100884043,1.357757810557676,158.0,0.0
193,193,2014-04-25,6.6645569620253164,0.7672248037173529,42603.573998928085,18283.335,0.1992062100884043,1.357757810557676,158.0,0.0
194,194,2014-04-25,6.6645569620253164,0.7672248037173529,42603.573998928085,31354.61299999999,0.1992062100884043,1.357757810557676,158.0,0.0
195,195,2014-04-26,6.670807453416149,0.7549863045407199,42603.573998928085,6069.09,0.1992062100884043,1.357757810557676,62.0,0.0
196,196,2014-04-26,6.670807453416149,0.7549863045407199,42603.573998928085,18285.374,0.1992062100884043,1.357757810557676,62.0,0.0
197,197,2014-04-26,6.670807453416149,0.7549863045407199,42603.573998928085,30195.252,0.1992062100884043,1.357757810557676,62.0,0.0
198,198,2014-04-27,6.684848484848485,0.7491643709825528,42837.39599847795,6145.806,0.1992062100884043,1.357757810557676,99.0,0.0
199,199,2014-04-27,6.684848484848485,0.7491643709825528,42837.39599847795,18442.259,0.1992062100884043,1.357757810557676,99.0,0.0
200,200,2014-04-28,6.684848484848485,0.7491643709825528,43004.0529985428,6165.747,0.1992062100884043,1.357757810557676,168.0,0.0
201,201,2014-04-28,6.684848484848485,0.7491643709825528,43004.0529985428,18442.259,0.1992062100884043,1.357757810557676,168.0,0.0
202,202,2014-04-28,6.684848484848485,0.7491643709825528,43004.0529985428,31507.251,0.1992062100884043,1.357757810557676,168.0,0.0
203,203,2014-04-29,6.690476190476191,0.7375283446712018,44246.88699865343,6630.692,0.1992062100884043,1.357757810557676,177.0,0.0
204,204,2014-04-29,6.690476190476191,0.7375283446712018,44246.88699865343,19155.2,0.1992062100884043,1.357757810557676,177.0,0.0
205,205,2014-04-29,6.690476190476191,0.7375283446712018,44246.88699865343,27778.303,0.1992062100884043,1.357757810557676,177.0,0.0
206,206,2014-04-29,6.690476190476191,0.7375283446712018,44246.88699865343,30060.402,0.1992062100884043,1.357757810557676,177.0,0.0
207,207,2014-04-29,6.690476190476191,0.7375283446712018,44246.88699865343,30195.252,0.1992062100884043,1.357757810557676,177.0,0.0
208,208,2014-04-29,6.690476190476191,0.7375283446712018,44246.88699865343,31558.109999999997,0.1992062100884043,1.357757810557676,177.0,0.0
209,209,2014-04-30,6.6976744186046515,0.7225527312060573,44822.36699891092,6654.456,0.1992062100884043,1.357757810557676,114.0,0.0
210,210,2014-04-30,6.6976744186046515,0.7225527312060573,44822.36699891092,19425.924,0.1992062100884043,1.357757810557676,114.0,0.0
211,211,2014-04-30,6.6976744186046515,0.7225527312060573,44822.36699891092,27791.502,0.1992062100884043,1.357757810557676,114.0,0.0
212,212,2014-04-30,6.6976744186046515,0.7225527312060573,44822.36699891092,30195.252,0.1992062100884043,1.357757810557676,114.0,0.0
213,213,2014-05-01,6.704545454545454,0.7081611570247934,44912.65399909021,6754.738,0.1992062100884043,1.357757810557676,120.0,0.0
214,214,2014-05-01,6.704545454545454,0.7081611570247934,44912.65399909021,19425.924,0.1992062100884043,1.357757810557676,120.0,0.0
215,215,2014-05-02,6.704545454545454,0.7081611570247934,45815.17499995233,6906.084000000001,0.1992062100884043,1.357757810557676,121.0,0.0
216,216,2014-05-02,6.704545454545454,0.7081611570247934,45815.17499995233,19821.052000000003,0.1992062100884043,1.357757810557676,121.0,0.0
217,217,2014-05-02,6.704545454545454,0.7081611570247934,45815.17499995233,27855.563,0.1992062100884043,1.357757810557676,121.0,0.0
218,218,2014-05-02,6.704545454545454,0.7081611570247934,45815.17499995233,31636.372999999996,0.1992062100884043,1.357757810557676,121.0,0.0
219,219,2014-05-02,6.704545454545454,0.7081611570247934,45815.17499995233,32239.407,0.1992062100884043,1.357757810557676,121.0,0.0
224,224,2014-05-04,6.706214689265536,0.704650643174056,48836.04600000383,8049.030000000001,0.1992062100884043,1.357757810557676,0.0,0.0
225,225,2014-05-04,6.706214689265536,0.704650643174056,48836.04600000383,20693.91,0.1992062100884043,1.357757810557676,0.0,0.0
226,226,2014-05-04,6.706214689265536,0.704650643174056,48836.04600000383,30060.402,0.1992062100884043,1.357757810557676,0.0,0.0
227,227,2014-05-04,6.706214689265536,0.704650643174056,48836.04600000383,30195.252,0.1992062100884043,1.357757810557676,0.0,0.0
228,228,2014-05-04,6.706214689265536,0.704650643174056,48836.04600000383,32224.163999999997,0.1992062100884043,1.357757810557676,0.0,0.0
229,229,2014-05-04,6.706214689265536,0.704650643174056,48836.04600000383,32239.407,0.1992062100884043,1.357757810557676,0.0,0.0
